company_id,company,country,shippings,incidencias,date,days_w_shipments,last_ship,week,company_creation_date,created_months
30,REPUESTOS LA JAPONESA,AR,2,0,2019-09-10,2,2019-09-11,201936,2019-07-20,24
32,Instrumentos Parquer,AR,11,0,2019-09-09,5,2019-09-13,201936,2019-07-20,24
33,TRICUBO,AR,33,1,2019-09-09,5,2019-09-13,201936,2019-07-20,24
34,Ikitoi,AR,5,0,2019-09-09,3,2019-09-13,201936,2019-07-20,24
35,Maaian hogar,AR,14,1,2019-09-09,5,2019-09-13,201936,2019-07-20,24
36,Toys for kids,AR,4,0,2019-09-09,3,2019-09-13,201936,2019-07-20,24
37,Complot,AR,21,0,2019-09-09,5,2019-09-13,201936,2019-07-20,24
38,TuTecno,AR,1,0,2019-09-09,1,2019-09-09,201936,2019-07-20,24
39,El mundo del juguete,AR,9,0,2019-09-09,5,2019-09-13,201936,2019-07-20,24
41,Turquesa,AR,2,0,2019-09-09,2,2019-09-13,201936,2019-07-20,24
42,Fashion Cook,AR,2,0,2019-09-11,2,2019-09-12,201936,2019-07-20,24
49,Luvre,AR,1,0,2019-09-12,1,2019-09-12,201936,2019-07-22,24
50,Lenceria Urbana,AR,8,0,2019-09-09,5,2019-09-13,201936,2019-07-22,24
53,IDEA 2 S.A.  ,AR,1,0,2019-09-11,1,2019-09-11,201936,2019-07-22,24
54,Guima,AR,3,0,2019-09-10,3,2019-09-13,201936,2019-07-22,24
56,Braga Couture,AR,1,0,2019-09-11,1,2019-09-11,201936,2019-07-22,24
62,Renova tu vestidor,AR,1,0,2019-09-11,1,2019-09-11,201936,2019-07-23,24
63,MM Cosméticos,AR,2,0,2019-09-09,2,2019-09-10,201936,2019-07-23,24
64,Lentes Plus,AR,204,7,2019-09-09,5,2019-09-13,201936,2019-07-23,24
65,Viamo,AR,21,1,2019-09-08,7,2019-09-14,201936,2019-07-24,24
66,GNC,AR,8,1,2019-09-09,4,2019-09-13,201936,2019-07-25,24
68,Linio,AR,324,23,2019-09-09,6,2019-09-14,201936,2019-07-29,24
69,Oliver Socks,AR,4,0,2019-09-10,3,2019-09-12,201936,2019-08-05,24
70,Watchfan,AR,5,0,2019-09-09,3,2019-09-13,201936,2019-08-10,24
71,CBGB,AR,2,0,2019-09-10,2,2019-09-12,201936,2019-08-15,24
73,Belleza India,AR,5,0,2019-09-09,2,2019-09-11,201936,2019-08-20,23
74,Aplausos,AR,4,1,2019-09-11,2,2019-09-13,201936,2019-08-21,23
77,Hairfy,AR,1,0,2019-09-12,1,2019-09-12,201936,2019-08-27,23
79,Droguería del Sud,AR,1,0,2019-09-13,1,2019-09-13,201936,2019-09-02,23
83,Pop tech,AR,7,0,2019-09-10,4,2019-09-13,201936,2019-09-10,23
126,Go Smart,AR,1,0,2019-09-12,1,2019-09-12,201936,2019-09-11,23
127,Paytity,AR,1,1,2019-09-12,1,2019-09-12,201936,2019-09-11,23
129,Nicknat,AR,1,0,2019-09-12,1,2019-09-12,201936,2019-09-12,23
2,OXA Pharma,AR,39,0,2019-09-17,3,2019-09-19,201937,2019-07-05,25
3,Librenta,AR,127,2,2019-09-16,5,2019-09-20,201937,2019-07-15,25
4,Alparamis,AR,1,0,2019-09-16,1,2019-09-16,201937,2019-07-16,25
5,Tienda Pepino,AR,75,1,2019-09-15,6,2019-09-20,201937,2019-07-16,25
6,Brubank,AR,618,142,2019-09-15,5,2019-09-19,201937,2019-07-16,25
8,Agora XXI SRL,AR,24,0,2019-09-16,5,2019-09-20,201937,2019-07-17,25
10,Apio Verde,AR,53,1,2019-09-16,5,2019-09-20,201937,2019-07-18,25
11,Jugueterias Carrousel,AR,34,6,2019-09-16,5,2019-09-20,201937,2019-07-18,25
12,Estate Pipes,AR,21,0,2019-09-16,5,2019-09-20,201937,2019-07-19,24
13,Lumi,AR,2,0,2019-09-16,2,2019-09-19,201937,2019-07-19,24
16,Altercom,AR,38,1,2019-09-16,5,2019-09-20,201937,2019-07-19,24
17,Cynthia Miño,AR,4,0,2019-09-16,3,2019-09-20,201937,2019-07-19,24
18,Romemut,AR,2,0,2019-09-16,2,2019-09-17,201937,2019-07-19,24
20,DGM Maquinarias,AR,21,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
22,Point Sports,AR,4,0,2019-09-16,2,2019-09-18,201937,2019-07-20,24
23,Salgran,AR,6,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
24,Tonich Argentina,AR,25,0,2019-09-16,4,2019-09-20,201937,2019-07-20,24
25,FOT-TAIRON SA,AR,46,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
26,Electro and power,AR,26,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
27,Poli-fel,AR,1,0,2019-09-18,1,2019-09-18,201937,2019-07-20,24
28,Amont,AR,3,1,2019-09-17,3,2019-09-20,201937,2019-07-20,24
29,Lef Digital,AR,6,0,2019-09-16,3,2019-09-20,201937,2019-07-20,24
32,Instrumentos Parquer,AR,12,0,2019-09-16,4,2019-09-19,201937,2019-07-20,24
33,TRICUBO,AR,42,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
34,Ikitoi,AR,5,0,2019-09-17,3,2019-09-20,201937,2019-07-20,24
35,Maaian hogar,AR,18,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
37,Complot,AR,20,0,2019-09-16,5,2019-09-20,201937,2019-07-20,24
38,TuTecno,AR,2,0,2019-09-16,2,2019-09-18,201937,2019-07-20,24
39,El mundo del juguete,AR,1,0,2019-09-16,1,2019-09-16,201937,2019-07-20,24
41,Turquesa,AR,2,0,2019-09-18,2,2019-09-20,201937,2019-07-20,24
42,Fashion Cook,AR,1,0,2019-09-18,1,2019-09-18,201937,2019-07-20,24
48,Crop,AR,4,0,2019-09-17,2,2019-09-18,201937,2019-07-22,24
49,Luvre,AR,4,0,2019-09-16,2,2019-09-17,201937,2019-07-22,24
50,Lenceria Urbana,AR,9,1,2019-09-16,5,2019-09-20,201937,2019-07-22,24
54,Guima,AR,7,0,2019-09-16,3,2019-09-20,201937,2019-07-22,24
56,Braga Couture,AR,2,0,2019-09-17,1,2019-09-17,201937,2019-07-22,24
58,Biebel,AR,6,1,2019-09-16,4,2019-09-20,201937,2019-07-22,24
61,Casa Rincon,AR,1,0,2019-09-16,1,2019-09-16,201937,2019-07-23,24
62,Renova tu vestidor,AR,3,0,2019-09-18,2,2019-09-20,201937,2019-07-23,24
63,MM Cosméticos,AR,10,1,2019-09-16,4,2019-09-20,201937,2019-07-23,24
64,Lentes Plus,AR,123,3,2019-09-16,5,2019-09-20,201937,2019-07-23,24
65,Viamo,AR,24,1,2019-09-15,6,2019-09-21,201937,2019-07-24,24
66,GNC,AR,6,0,2019-09-16,3,2019-09-19,201937,2019-07-25,24
68,Linio,AR,508,38,2019-09-16,6,2019-09-21,201937,2019-07-29,24
69,Oliver Socks,AR,4,0,2019-09-17,2,2019-09-18,201937,2019-08-05,24
70,Watchfan,AR,7,0,2019-09-16,4,2019-09-20,201937,2019-08-10,24
71,CBGB,AR,1,0,2019-09-17,1,2019-09-17,201937,2019-08-15,24
72,Los viajes de Marian,AR,3,0,2019-09-16,2,2019-09-17,201937,2019-08-17,24
73,Belleza India,AR,1,0,2019-09-19,1,2019-09-19,201937,2019-08-20,23
74,Aplausos,AR,3,0,2019-09-17,2,2019-09-19,201937,2019-08-21,23
79,Droguería del Sud,AR,7,0,2019-09-16,4,2019-09-20,201937,2019-09-02,23
81,Adriana Constantini,AR,2,0,2019-09-18,2,2019-09-20,201937,2019-09-06,23
83,Pop tech,AR,19,0,2019-09-16,5,2019-09-20,201937,2019-09-10,23
84,FarmaPick,AR,1,0,2019-09-19,1,2019-09-19,201937,2019-09-10,23
127,Paytity,AR,4,0,2019-09-16,3,2019-09-19,201937,2019-09-11,23
128,Osito Azul,AR,1,1,2019-09-19,1,2019-09-19,201937,2019-09-12,23
129,Nicknat,AR,1,0,2019-09-20,1,2019-09-20,201937,2019-09-12,23
130,Merchants Of Gold ,AR,13,2,2019-09-16,4,2019-09-19,201937,2019-09-12,23
132,Ranji,AR,1,1,2019-09-16,1,2019-09-16,201937,2019-09-16,23
133,Makro Courier Argentina,AR,1,0,2019-09-16,1,2019-09-16,201937,2019-09-16,23
136,Mega import,AR,4,1,2019-09-19,2,2019-09-20,201937,2019-09-18,22
1,MOOVA INC,AR,2,0,2019-09-25,2,2019-09-26,201938,2019-07-05,25
2,OXA Pharma,AR,31,0,2019-09-23,5,2019-09-27,201938,2019-07-05,25
3,Librenta,AR,72,1,2019-09-23,5,2019-09-27,201938,2019-07-15,25
5,Tienda Pepino,AR,62,2,2019-09-23,5,2019-09-27,201938,2019-07-16,25
6,Brubank,AR,181,59,2019-09-24,4,2019-09-27,201938,2019-07-16,25
8,Agora XXI SRL,AR,9,0,2019-09-24,4,2019-09-27,201938,2019-07-17,25
10,Apio Verde,AR,44,2,2019-09-24,4,2019-09-27,201938,2019-07-18,25
11,Jugueterias Carrousel,AR,27,0,2019-09-23,5,2019-09-27,201938,2019-07-18,25
12,Estate Pipes,AR,15,0,2019-09-23,5,2019-09-27,201938,2019-07-19,24
13,Lumi,AR,1,0,2019-09-25,1,2019-09-25,201938,2019-07-19,24
14,El mercado de la bicicleta,AR,2,2,2019-09-23,1,2019-09-23,201938,2019-07-19,24
16,Altercom,AR,38,2,2019-09-23,5,2019-09-27,201938,2019-07-19,24
17,Cynthia Miño,AR,3,1,2019-09-23,3,2019-09-26,201938,2019-07-19,24
18,Romemut,AR,7,0,2019-09-24,3,2019-09-27,201938,2019-07-19,24
20,DGM Maquinarias,AR,20,0,2019-09-23,5,2019-09-27,201938,2019-07-20,24
22,Point Sports,AR,8,0,2019-09-23,4,2019-09-27,201938,2019-07-20,24
23,Salgran,AR,4,0,2019-09-24,2,2019-09-26,201938,2019-07-20,24
24,Tonich Argentina,AR,18,0,2019-09-23,5,2019-09-27,201938,2019-07-20,24
25,FOT-TAIRON SA,AR,43,4,2019-09-23,5,2019-09-27,201938,2019-07-20,24
26,Electro and power,AR,12,0,2019-09-23,5,2019-09-27,201938,2019-07-20,24
28,Amont,AR,4,0,2019-09-25,2,2019-09-26,201938,2019-07-20,24
29,Lef Digital,AR,3,1,2019-09-24,1,2019-09-24,201938,2019-07-20,24
30,REPUESTOS LA JAPONESA,AR,1,0,2019-09-26,1,2019-09-26,201938,2019-07-20,24
32,Instrumentos Parquer,AR,17,1,2019-09-23,5,2019-09-27,201938,2019-07-20,24
33,TRICUBO,AR,63,2,2019-09-23,5,2019-09-27,201938,2019-07-20,24
34,Ikitoi,AR,3,1,2019-09-23,3,2019-09-26,201938,2019-07-20,24
35,Maaian hogar,AR,6,0,2019-09-23,2,2019-09-25,201938,2019-07-20,24
36,Toys for kids,AR,2,0,2019-09-23,2,2019-09-24,201938,2019-07-20,24
37,Complot,AR,12,0,2019-09-23,5,2019-09-27,201938,2019-07-20,24
38,TuTecno,AR,8,1,2019-09-23,5,2019-09-27,201938,2019-07-20,24
39,El mundo del juguete,AR,11,0,2019-09-23,5,2019-09-27,201938,2019-07-20,24
41,Turquesa,AR,3,0,2019-09-23,3,2019-09-27,201938,2019-07-20,24
48,Crop,AR,2,0,2019-09-25,1,2019-09-25,201938,2019-07-22,24
49,Luvre,AR,1,0,2019-09-26,1,2019-09-26,201938,2019-07-22,24
50,Lenceria Urbana,AR,6,0,2019-09-23,5,2019-09-27,201938,2019-07-22,24
54,Guima,AR,8,0,2019-09-24,2,2019-09-27,201938,2019-07-22,24
56,Braga Couture,AR,2,0,2019-09-26,1,2019-09-26,201938,2019-07-22,24
61,Casa Rincon,AR,2,0,2019-09-23,2,2019-09-26,201938,2019-07-23,24
62,Renova tu vestidor,AR,1,0,2019-09-27,1,2019-09-27,201938,2019-07-23,24
63,MM Cosméticos,AR,10,0,2019-09-23,5,2019-09-27,201938,2019-07-23,24
64,Lentes Plus,AR,73,5,2019-09-24,4,2019-09-27,201938,2019-07-23,24
65,Viamo,AR,20,2,2019-09-22,6,2019-09-28,201938,2019-07-24,24
66,GNC,AR,16,1,2019-09-23,5,2019-09-27,201938,2019-07-25,24
68,Linio,AR,480,38,2019-09-23,6,2019-09-28,201938,2019-07-29,24
69,Oliver Socks,AR,2,0,2019-09-25,1,2019-09-25,201938,2019-08-05,24
70,Watchfan,AR,6,0,2019-09-24,4,2019-09-27,201938,2019-08-10,24
73,Belleza India,AR,1,0,2019-09-23,1,2019-09-23,201938,2019-08-20,23
74,Aplausos,AR,2,0,2019-09-24,2,2019-09-26,201938,2019-08-21,23
76,ProRatings,AR,1,1,2019-09-23,1,2019-09-23,201938,2019-08-23,23
77,Hairfy,AR,1,0,2019-09-27,1,2019-09-27,201938,2019-08-27,23
79,Droguería del Sud,AR,4,0,2019-09-24,3,2019-09-27,201938,2019-09-02,23
81,Adriana Constantini,AR,2,0,2019-09-25,1,2019-09-25,201938,2019-09-06,23
83,Pop tech,AR,13,0,2019-09-23,5,2019-09-27,201938,2019-09-10,23
127,Paytity,AR,5,0,2019-09-23,2,2019-09-26,201938,2019-09-11,23
128,Osito Azul,AR,3,0,2019-09-23,3,2019-09-26,201938,2019-09-12,23
129,Nicknat,AR,2,2,2019-09-27,1,2019-09-27,201938,2019-09-12,23
136,Mega import,AR,13,0,2019-09-23,5,2019-09-27,201938,2019-09-18,22
138,Muebla Online,AR,1,0,2019-09-26,1,2019-09-26,201938,2019-09-19,22
139,Burkool,AR,2,0,2019-09-24,1,2019-09-24,201938,2019-09-23,22
1,MOOVA INC,AR,1,0,2019-10-03,1,2019-10-03,201939,2019-07-05,25
2,OXA Pharma,AR,36,0,2019-09-30,4,2019-10-03,201939,2019-07-05,25
3,Librenta,AR,104,3,2019-09-30,5,2019-10-04,201939,2019-07-15,25
4,Alparamis,AR,2,0,2019-10-01,2,2019-10-02,201939,2019-07-16,25
5,Tienda Pepino,AR,70,2,2019-09-30,5,2019-10-04,201939,2019-07-16,25
6,Brubank,AR,10,0,2019-09-30,3,2019-10-04,201939,2019-07-16,25
8,Agora XXI SRL,AR,16,0,2019-09-30,5,2019-10-04,201939,2019-07-17,25
10,Apio Verde,AR,35,2,2019-09-30,5,2019-10-04,201939,2019-07-18,25
11,Jugueterias Carrousel,AR,29,0,2019-10-01,4,2019-10-04,201939,2019-07-18,25
12,Estate Pipes,AR,13,0,2019-09-30,5,2019-10-04,201939,2019-07-19,24
13,Lumi,AR,3,0,2019-09-30,2,2019-10-04,201939,2019-07-19,24
14,El mercado de la bicicleta,AR,1,0,2019-10-04,1,2019-10-04,201939,2019-07-19,24
16,Altercom,AR,43,0,2019-09-30,5,2019-10-04,201939,2019-07-19,24
17,Cynthia Miño,AR,1,0,2019-10-03,1,2019-10-03,201939,2019-07-19,24
18,Romemut,AR,3,0,2019-10-01,2,2019-10-03,201939,2019-07-19,24
20,DGM Maquinarias,AR,15,2,2019-09-30,5,2019-10-04,201939,2019-07-20,24
22,Point Sports,AR,6,2,2019-09-30,3,2019-10-03,201939,2019-07-20,24
23,Salgran,AR,5,0,2019-09-30,3,2019-10-03,201939,2019-07-20,24
24,Tonich Argentina,AR,18,0,2019-09-30,5,2019-10-04,201939,2019-07-20,24
25,FOT-TAIRON SA,AR,47,2,2019-09-30,5,2019-10-04,201939,2019-07-20,24
26,Electro and power,AR,14,0,2019-09-30,5,2019-10-04,201939,2019-07-20,24
28,Amont,AR,2,0,2019-09-30,2,2019-10-03,201939,2019-07-20,24
29,Lef Digital,AR,6,1,2019-09-30,3,2019-10-04,201939,2019-07-20,24
32,Instrumentos Parquer,AR,23,0,2019-09-30,5,2019-10-04,201939,2019-07-20,24
33,TRICUBO,AR,40,1,2019-09-30,5,2019-10-04,201939,2019-07-20,24
34,Ikitoi,AR,3,0,2019-09-30,3,2019-10-04,201939,2019-07-20,24
35,Maaian hogar,AR,4,0,2019-10-03,2,2019-10-04,201939,2019-07-20,24
36,Toys for kids,AR,2,0,2019-09-30,2,2019-10-01,201939,2019-07-20,24
37,Complot,AR,14,0,2019-09-30,5,2019-10-04,201939,2019-07-20,24
38,TuTecno,AR,4,0,2019-09-30,3,2019-10-03,201939,2019-07-20,24
39,El mundo del juguete,AR,7,0,2019-09-30,4,2019-10-04,201939,2019-07-20,24
41,Turquesa,AR,1,0,2019-10-01,1,2019-10-01,201939,2019-07-20,24
42,Fashion Cook,AR,2,0,2019-10-02,2,2019-10-04,201939,2019-07-20,24
44,Humms,AR,2,0,2019-10-02,2,2019-10-04,201939,2019-07-20,24
48,Crop,AR,10,3,2019-10-02,3,2019-10-04,201939,2019-07-22,24
49,Luvre,AR,2,0,2019-10-01,1,2019-10-01,201939,2019-07-22,24
50,Lenceria Urbana,AR,6,1,2019-09-30,4,2019-10-04,201939,2019-07-22,24
54,Guima,AR,13,1,2019-09-30,4,2019-10-04,201939,2019-07-22,24
57,Bierful,AR,19,2,2019-10-02,2,2019-10-04,201939,2019-07-22,24
58,Biebel,AR,4,0,2019-09-30,4,2019-10-04,201939,2019-07-22,24
61,Casa Rincon,AR,1,0,2019-10-04,1,2019-10-04,201939,2019-07-23,24
62,Renova tu vestidor,AR,2,0,2019-10-02,1,2019-10-02,201939,2019-07-23,24
63,MM Cosméticos,AR,22,0,2019-09-30,5,2019-10-04,201939,2019-07-23,24
64,Lentes Plus,AR,47,2,2019-09-30,5,2019-10-04,201939,2019-07-23,24
65,Viamo,AR,13,3,2019-09-29,6,2019-10-05,201939,2019-07-24,24
66,GNC,AR,17,1,2019-09-30,5,2019-10-04,201939,2019-07-25,24
68,Linio,AR,315,25,2019-09-29,7,2019-10-05,201939,2019-07-29,24
69,Oliver Socks,AR,1,0,2019-10-03,1,2019-10-03,201939,2019-08-05,24
70,Watchfan,AR,13,0,2019-09-30,5,2019-10-04,201939,2019-08-10,24
72,Los viajes de Marian,AR,2,0,2019-09-30,1,2019-09-30,201939,2019-08-17,24
73,Belleza India,AR,1,0,2019-09-30,1,2019-09-30,201939,2019-08-20,23
77,Hairfy,AR,3,0,2019-10-01,2,2019-10-03,201939,2019-08-27,23
79,Droguería del Sud,AR,5,2,2019-09-30,3,2019-10-04,201939,2019-09-02,23
81,Adriana Constantini,AR,2,1,2019-09-30,1,2019-09-30,201939,2019-09-06,23
83,Pop tech,AR,16,0,2019-09-30,5,2019-10-04,201939,2019-09-10,23
127,Paytity,AR,1,0,2019-10-04,1,2019-10-04,201939,2019-09-11,23
128,Osito Azul,AR,4,0,2019-09-30,3,2019-10-04,201939,2019-09-12,23
136,Mega import,AR,10,0,2019-09-30,3,2019-10-04,201939,2019-09-18,22
138,Muebla Online,AR,2,0,2019-10-04,1,2019-10-04,201939,2019-09-19,22
139,Burkool,AR,6,0,2019-09-30,3,2019-10-03,201939,2019-09-23,22
142,Tu Item  ,AR,2,0,2019-10-01,1,2019-10-01,201939,2019-10-01,22
2,OXA Pharma,AR,48,4,2019-10-07,4,2019-10-10,201940,2019-07-05,25
3,Librenta,AR,101,6,2019-10-07,5,2019-10-11,201940,2019-07-15,25
4,Alparamis,AR,1,0,2019-10-10,1,2019-10-10,201940,2019-07-16,25
5,Tienda Pepino,AR,104,6,2019-10-07,5,2019-10-11,201940,2019-07-16,25
6,Brubank,AR,48,3,2019-10-08,4,2019-10-12,201940,2019-07-16,25
8,Agora XXI SRL,AR,19,0,2019-10-07,5,2019-10-11,201940,2019-07-17,25
10,Apio Verde,AR,43,4,2019-10-07,5,2019-10-11,201940,2019-07-18,25
11,Jugueterias Carrousel,AR,34,2,2019-10-07,5,2019-10-11,201940,2019-07-18,25
12,Estate Pipes,AR,13,0,2019-10-07,5,2019-10-11,201940,2019-07-19,24
13,Lumi,AR,3,0,2019-10-08,3,2019-10-10,201940,2019-07-19,24
14,El mercado de la bicicleta,AR,2,0,2019-10-09,1,2019-10-09,201940,2019-07-19,24
16,Altercom,AR,62,1,2019-10-07,5,2019-10-11,201940,2019-07-19,24
20,DGM Maquinarias,AR,24,1,2019-10-07,5,2019-10-11,201940,2019-07-20,24
22,Point Sports,AR,1,0,2019-10-09,1,2019-10-09,201940,2019-07-20,24
23,Salgran,AR,8,1,2019-10-07,4,2019-10-10,201940,2019-07-20,24
24,Tonich Argentina,AR,27,0,2019-10-07,5,2019-10-11,201940,2019-07-20,24
25,FOT-TAIRON SA,AR,17,0,2019-10-07,2,2019-10-08,201940,2019-07-20,24
26,Electro and power,AR,5,0,2019-10-07,3,2019-10-09,201940,2019-07-20,24
28,Amont,AR,4,0,2019-10-08,2,2019-10-11,201940,2019-07-20,24
29,Lef Digital,AR,15,0,2019-10-07,5,2019-10-11,201940,2019-07-20,24
30,REPUESTOS LA JAPONESA,AR,1,0,2019-10-08,1,2019-10-08,201940,2019-07-20,24
32,Instrumentos Parquer,AR,21,2,2019-10-07,5,2019-10-11,201940,2019-07-20,24
33,TRICUBO,AR,38,1,2019-10-07,5,2019-10-11,201940,2019-07-20,24
34,Ikitoi,AR,4,1,2019-10-07,4,2019-10-11,201940,2019-07-20,24
35,Maaian hogar,AR,17,0,2019-10-07,4,2019-10-11,201940,2019-07-20,24
37,Complot,AR,31,2,2019-10-07,5,2019-10-11,201940,2019-07-20,24
38,TuTecno,AR,6,0,2019-10-07,5,2019-10-11,201940,2019-07-20,24
39,El mundo del juguete,AR,12,0,2019-10-07,3,2019-10-10,201940,2019-07-20,24
41,Turquesa,AR,2,0,2019-10-07,2,2019-10-08,201940,2019-07-20,24
42,Fashion Cook,AR,2,0,2019-10-08,2,2019-10-11,201940,2019-07-20,24
48,Crop,AR,4,0,2019-10-09,2,2019-10-11,201940,2019-07-22,24
49,Luvre,AR,3,0,2019-10-07,2,2019-10-10,201940,2019-07-22,24
50,Lenceria Urbana,AR,11,1,2019-10-07,4,2019-10-11,201940,2019-07-22,24
54,Guima,AR,4,0,2019-10-07,2,2019-10-10,201940,2019-07-22,24
56,Braga Couture,AR,1,0,2019-10-11,1,2019-10-11,201940,2019-07-22,24
61,Casa Rincon,AR,1,0,2019-10-07,1,2019-10-07,201940,2019-07-23,24
62,Renova tu vestidor,AR,1,0,2019-10-09,1,2019-10-09,201940,2019-07-23,24
63,MM Cosméticos,AR,13,1,2019-10-07,5,2019-10-11,201940,2019-07-23,24
64,Lentes Plus,AR,62,2,2019-10-07,5,2019-10-11,201940,2019-07-23,24
65,Viamo,AR,29,2,2019-10-06,7,2019-10-12,201940,2019-07-24,24
66,GNC,AR,11,0,2019-10-07,5,2019-10-11,201940,2019-07-25,24
68,Linio,AR,326,45,2019-10-06,7,2019-10-12,201940,2019-07-29,24
69,Oliver Socks,AR,1,0,2019-10-07,1,2019-10-07,201940,2019-08-05,24
70,Watchfan,AR,10,0,2019-10-07,5,2019-10-11,201940,2019-08-10,24
72,Los viajes de Marian,AR,7,0,2019-10-08,3,2019-10-11,201940,2019-08-17,24
73,Belleza India,AR,1,0,2019-10-08,1,2019-10-08,201940,2019-08-20,23
74,Aplausos,AR,5,0,2019-10-07,3,2019-10-10,201940,2019-08-21,23
77,Hairfy,AR,2,0,2019-10-07,2,2019-10-09,201940,2019-08-27,23
79,Droguería del Sud,AR,25,0,2019-10-08,2,2019-10-10,201940,2019-09-02,23
81,Adriana Constantini,AR,5,0,2019-10-08,2,2019-10-09,201940,2019-09-06,23
83,Pop tech,AR,13,3,2019-10-07,5,2019-10-11,201940,2019-09-10,23
128,Osito Azul,AR,2,0,2019-10-08,2,2019-10-11,201940,2019-09-12,23
132,Ranji,AR,1,0,2019-10-09,1,2019-10-09,201940,2019-09-16,23
136,Mega import,AR,7,0,2019-10-07,3,2019-10-11,201940,2019-09-18,22
139,Burkool,AR,5,1,2019-10-07,4,2019-10-11,201940,2019-09-23,22
142,Tu Item  ,AR,1,0,2019-10-07,1,2019-10-07,201940,2019-10-01,22
151,Rowa Bags,AR,1,0,2019-10-10,1,2019-10-10,201940,2019-10-08,22
158,Capitan Barbacoa,AR,1,0,2019-10-11,1,2019-10-11,201940,2019-10-11,22
2,OXA Pharma,AR,33,3,2019-10-14,4,2019-10-18,201941,2019-07-05,25
3,Librenta,AR,110,4,2019-10-15,4,2019-10-18,201941,2019-07-15,25
4,Alparamis,AR,3,0,2019-10-15,2,2019-10-18,201941,2019-07-16,25
5,Tienda Pepino,AR,92,6,2019-10-14,5,2019-10-18,201941,2019-07-16,25
6,Brubank,AR,6,2,2019-10-15,3,2019-10-18,201941,2019-07-16,25
8,Agora XXI SRL,AR,22,3,2019-10-15,4,2019-10-18,201941,2019-07-17,25
10,Apio Verde,AR,54,3,2019-10-15,5,2019-10-19,201941,2019-07-18,25
11,Jugueterias Carrousel,AR,25,2,2019-10-14,5,2019-10-18,201941,2019-07-18,25
12,Estate Pipes,AR,27,3,2019-10-15,4,2019-10-18,201941,2019-07-19,24
13,Lumi,AR,2,0,2019-10-15,2,2019-10-18,201941,2019-07-19,24
14,El mercado de la bicicleta,AR,1,0,2019-10-17,1,2019-10-17,201941,2019-07-19,24
16,Altercom,AR,48,5,2019-10-15,4,2019-10-18,201941,2019-07-19,24
20,DGM Maquinarias,AR,22,2,2019-10-15,4,2019-10-18,201941,2019-07-20,24
22,Point Sports,AR,2,0,2019-10-15,2,2019-10-16,201941,2019-07-20,24
23,Salgran,AR,8,1,2019-10-15,4,2019-10-18,201941,2019-07-20,24
24,Tonich Argentina,AR,29,1,2019-10-14,5,2019-10-18,201941,2019-07-20,24
26,Electro and power,AR,28,0,2019-10-15,4,2019-10-18,201941,2019-07-20,24
28,Amont,AR,2,0,2019-10-15,2,2019-10-18,201941,2019-07-20,24
29,Lef Digital,AR,11,1,2019-10-14,4,2019-10-18,201941,2019-07-20,24
30,REPUESTOS LA JAPONESA,AR,2,0,2019-10-17,1,2019-10-17,201941,2019-07-20,24
32,Instrumentos Parquer,AR,34,0,2019-10-15,4,2019-10-18,201941,2019-07-20,24
33,TRICUBO,AR,79,3,2019-10-15,4,2019-10-18,201941,2019-07-20,24
34,Ikitoi,AR,2,0,2019-10-16,1,2019-10-16,201941,2019-07-20,24
35,Maaian hogar,AR,9,2,2019-10-15,3,2019-10-18,201941,2019-07-20,24
36,Toys for kids,AR,1,0,2019-10-18,1,2019-10-18,201941,2019-07-20,24
37,Complot,AR,25,2,2019-10-14,5,2019-10-18,201941,2019-07-20,24
38,TuTecno,AR,6,0,2019-10-15,3,2019-10-18,201941,2019-07-20,24
39,El mundo del juguete,AR,7,0,2019-10-14,3,2019-10-18,201941,2019-07-20,24
41,Turquesa,AR,7,1,2019-10-15,4,2019-10-18,201941,2019-07-20,24
42,Fashion Cook,AR,1,0,2019-10-15,1,2019-10-15,201941,2019-07-20,24
44,Humms,AR,2,0,2019-10-16,2,2019-10-17,201941,2019-07-20,24
48,Crop,AR,2,0,2019-10-17,2,2019-10-18,201941,2019-07-22,24
50,Lenceria Urbana,AR,6,0,2019-10-15,3,2019-10-18,201941,2019-07-22,24
54,Guima,AR,1,0,2019-10-18,1,2019-10-18,201941,2019-07-22,24
57,Bierful,AR,2,0,2019-10-18,1,2019-10-18,201941,2019-07-22,24
61,Casa Rincon,AR,2,0,2019-10-15,2,2019-10-18,201941,2019-07-23,24
62,Renova tu vestidor,AR,1,0,2019-10-16,1,2019-10-16,201941,2019-07-23,24
63,MM Cosméticos,AR,11,2,2019-10-15,3,2019-10-18,201941,2019-07-23,24
64,Lentes Plus,AR,48,5,2019-10-15,4,2019-10-18,201941,2019-07-23,24
65,Viamo,AR,52,5,2019-10-13,7,2019-10-19,201941,2019-07-24,24
66,GNC,AR,10,3,2019-10-15,3,2019-10-18,201941,2019-07-25,24
68,Linio,AR,339,36,2019-10-14,6,2019-10-19,201941,2019-07-29,24
70,Watchfan,AR,5,0,2019-10-16,3,2019-10-18,201941,2019-08-10,24
